org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
expo,expo+expo-cli+eas-cli+fyi+examples+snack+sentry-expo+vector-icons+turtle+react-native-action-sheet+create-react-native-app+vscode-expo+google-fonts+expo-three+expo-github-action+use-unmount-signal+entity+styleguide+match-media+snack-web,18059,8738,1915,5632,1145,157,6261,expo,""
shopware,platform+docs+production+development+devdocs+swag-docs-bundle-example,5179,2557,353,1884,259,157,2010,shopware,""
php,doc-en+doc-fr+doc-ru+doc-zh+doc-pt_br+pecl-networking-gearman+doc-tr+php-langspec,3723,1699,581,1392,49,157,1394,php,""
ionic-team,ionic-native+capacitor-site+ionic-framework+capacitor-plugins+capacitor+ionic-docs+stencil-site+ionic-cli+starters+stencil+ionic-site+capacitor-testapp+ionic-react-test-utils+stencil-ds-output-targets+ionic-storage+ionicons+create-capacitor-plugin+angular-toolkit+stencil-store+cordova-res+ionic-training-decks+create-capacitor-app+native-run+ionic-conference-app+tea-taster-react+appflow-build+ionic-plugin-deeplinks,11946,5316,1006,3386,1484,157,4140,ionic-team,""
easystats,easystats+report+see+performance+insight+parameters+bayestestR+correlation+effectsize+datawizard+modelbased+blog,9837,4115,390,4726,561,156,4771,easystats,""
flang-compiler,f18-llvm-project+flang+classic-flang-llvm-project,3599,2282,398,698,101,156,818,flang-compiler,""
blitz-js,blitz+blitzjs.com+blitzjs.com-translation+it.blitzjs.com+zh-hans.blitzjs.com+ja.blitzjs.com+nl.blitzjs.com+babel-plugin-superjson-next+superjson,5706,2713,642,1812,353,156,1998,blitz-js,""
SUSE,rmt+suse-best-practices+recipebook+doc-ses+carrier+ha-sap-terraform-deployments+suse-at-home+phoebe+doc-hpc+hackweek+drbd-formula+habootstrap-formula+sesdev+salt-formulas+console-for-sap-applications+saphanabootstrap-formula+m8a-tests+sapnwbootstrap-formula+doc-styleguide+BCI-tests+SAPHanaSR-ScaleOut+presentation-template+salt-netapi-client+hanadb_exporter+pcw+doc-cap+SAPHanaSR+sapwmp+libpulp+machinery+open-build-service-connector+suse-migration-services+metabroker+sap_host_exporter+doc-caasp+zypper-docker,7068,3642,713,2039,349,156,2364,SUSE,""
rapid7,metasploit-framework+insightconnect-plugins+recog+metasploit-payloads+armor+r7insight_node+ruby_smb+nexpose-client+mettle+metasploitable3+metasploit-omnibus+r7insight_js+rex-socket+hackazon,9836,6447,747,1980,409,155,2233,Rapid7,rapid7.com
deepmind,deepmind-research+open_spiel+acme+optax+dm-haiku+chex+reverb+tree+ferminet+launchpad+dm_control+rlax+distrax+jaxline+jraph+android_env+dm_alchemy+bsuite+lab2d+dm_env+lab+kapitan+dm_construction,4994,2232,187,1810,349,155,2226,deepmind,""
voxpupuli,puppet-prometheus+puppet-archive+puppet-nginx+puppet-rabbitmq+puppet-zabbix+puppet-nftables+puppet-telegraf+puppet-jira+puppetboard+voxpupuli.github.io+puppet-r10k+puppet-nomad+puppet-grafana+puppet-gitlab+puppet-corosync+puppet-collectd+beaker+puppet-redis+librarian-puppet+puppet-python+puppet-kafka+vox-pupuli-tasks+hiera-eyaml+puppet-letsencrypt+modulesync+puppet-yum+puppet-chrony+puppet-cron+puppet-jenkins+pypuppetdb+puppet-puppetboard+puppet-extlib+puppet-selinux+puppet-lint-param-docs+puppet-openvmtools+puppet-posix_acl+puppet-keepalived+puppet-prometheus_reporter+puppet-ipset+puppet-windows_firewall+beaker-docker+puppet-zypprepo+puppet-php+puppet-bareos+puppet-nrpe+puppet-winlogbeat+puppet-cvmfs+puppet-gitlab_ci_runner+puppet-rhsm+puppet-rsyslog+beaker-module_install_helper+puppet-proxysql+beaker-vagrant+puppet-prosody+puppet-check_mk+puppet-splunk+puppet-caddy+puppet-unattended_upgrades+puppet-borg+puppet-pbuilder+puppet-puppetwebhook+puppet-windows_eventlog+puppet-nodejs+puppet-snmp,3864,2178,657,768,210,155,819,Vox Populi,voxpopuli.org
nf-core,modules+test-datasets+nf-co.re+configs+tools+rnaseq+eager+smrnaseq+scrnaseq+clipseq+bactmap+ampliseq+mag+proteomicslfq+epitopeprediction+pangenome+sarek+dualrnaseq+viralrecon+cutandrun+methylseq+hlatyping+metaboigniter+kmermaid+chipseq+bcellmagic+diaproteomics+hic+atacseq+mhcquant+imcyto+nanoseq+bacass+slamseq+coproid+vscode-extensionpack+rnafusion+gwas+logos+mnaseseq+demultiplex,10501,5871,1394,2503,597,154,2639,nf-core,""
linuxmint,cinnamon-spices-applets+cinnamon+cinnamon-spices-desklets+cinnamon-spices-extensions+nemo+webapp-manager+nemo-extensions+cinnamon-spices-themes+cinnamon-settings-daemon+xviewer+xreader+mintupdate+cinnamon-control-center+warpinator+mint-y-icons+cinnamon-screensaver+hypnotix+muffin+cinnamon-desktop+mintwelcome+xed+cjs+cinnamon-session+mintreport+mintstick+xapp+mintdesktop+nvidia-prime-applet+bulky+slick-greeter+mint-themes+mintsources+mintmenu+mintdrivers+cinnamon-menus+mintinstall+mintbackup+pix,7044,4251,660,982,956,153,1177,linuxmint,""
apache,pulsar,14106,10368,2639,1689,1150,152,1694,apache/pulsar,""
osmlab,name-suggestion-index+editor-layer-index+osm-community-index+atlas-checks+atlas+atlas-generator+maproulette3+maproulette-python-client+id-area-keys+onosm.org+applepaintstyles+maproulette-java-client,4974,2012,553,1944,271,152,2138,osmlab,""
xamarin,XamarinCommunityToolkit+xamarin-macios+Xamarin.Forms+xamarin-android+XamarinComponents+Essentials+AndroidX+GooglePlayServicesComponents+binding-tools-for-swift+xamarin-forms-samples+java.interop+TorchSharp+FacebookComponents+Xamarin.Legacy.Sdk+MobileBlazorBindings+mqtt+LibZipSharp+net6-samples+Xamarin.Forms-api-docs,31030,20072,2572,5217,2306,152,6080,xamarin,""
Kotlin,kotlinx.coroutines+kotlinx.serialization+dokka+kotlin-jupyter+KEEP+kotlin-by-example+kotlin-interactive-shell+kotlinx.atomicfu+kotlinx-lincheck+kotlin-spec+binary-compatibility-validator+kotlinx-benchmark+kotlinx.collections.immutable+kotlinx-cli+kmm-production-sample+multik+dataframe+kotlinx-datetime+kotlin-full-stack-application-demo+kotlinx.html+kotlin-examples+dukat+kmm-sample,7605,4001,596,2043,777,152,2231,Kotlin,""
ansible-community,ansible-lint+ansible-vault+ansible-consul+molecule+toolset+molecule-docker+vscode-ansible+schemas+ansible-build-data+molecule-ec2+collection_bot+molecule-hetznercloud+molecule-goss+ansible-nomad+molecule-podman+ansible-bender+ara+antsibull+molecule-vagrant+stats-crawler+molecule-libvirt+community-topics+molecule-lxd+tox-ansible+molecule-inspec+ara-collection+ansible-london-meetup+ansible-pygments+sphinx_ansible_theme+molecule-containers+sphinx_ansible_highlighter+stats-collections+antsibull-changelog+ansible-compat,5595,2925,817,1321,400,152,1453,ansible-community,""
the-via,keyboards,843,234,294,298,17,151,298,the-via,""
regen-network,testnets+regen-ledger+cosmos-proto+regen-js,3151,1118,699,1102,95,151,1239,regen-network,""
demisto,demisto-sdk+content-docs+dockerfiles+demisto-py+sane-reports,14901,6877,856,4371,31,151,7137,demisto,""
ZupIT,beagle+charlescd+beagle-docs+docs-beagle+beagle-helpers+ritchie-cli+horusec+docs-horusec+beagle-web-core+beagle-web-react+horusec-platform+beagle-web-angular+docs-ritchie+ritchie-formulas+stack-foundation-web+horusec-vscode-plugin+beagle-intellij-plugin+horusec-operator+beagle-web-components+ritchie-gitbook+charlescd-docs,12567,2740,1568,6258,543,151,7716,ZupIT,""
ARM-software,SCP-firmware+CMSIS_5+Tool-Solutions+LLVM-embedded-toolchain-for-Arm+developer+abi-aa+sbsa-acs+astc-encoder+ebbr+psa-arch-tests+devlib+workload-automation+arm-enterprise-acs+mango+mobile-studio-integration-for-unity+CMSIS-Driver+gator+arm-systemready+acle+ML-zoo+bsa-acs+ComputeLibrary+patrace,3564,1609,452,1216,265,151,1238,ARM-software,""
Azure,sonic-buildimage,9535,6617,1321,1229,366,150,1231,Azure/sonic-buildimage,""
mozilla,addons-server+addons-frontend,7232,3651,468,2359,591,150,2522,Addons-Server,addons.mozilla.org
jitsi,handbook+jitsi-meet+lib-jitsi-meet+docker-jitsi-meet+jitsi-meet-electron+jibri+jitsi-meet-torture+jicofo+jitsi-videobridge+jigasi+jitsi-meet-release-notes+jitsi-meet-sdk-samples+rtcstats-server+libjitsi+ice4j+jitsi+jiwer+jitsi-slack,10458,7052,1271,1314,786,150,1349,jitsi,""
tektoncd,pipeline+catalog+community+triggers+plumbing+cli+dashboard+website+operator+experimental+hub+chains+results+homebrew-tools,14203,10896,1634,1259,681,150,1262,Tekton,tekton.dev
aliyun,terraform-provider-alicloud+aliyun-openapi-java-sdk+alibabacloud-jindofs+aliyun-cli+alibaba-cloud-sdk-go+aliyun-log-go-sdk+alibabacloud-pds-sdk+aliyun-emapreduce-datasources+alibabacloud-alfa+aliyun-tsdb-java-sdk+react-visual-modeling+react-data-mapping+aliyun-openapi-python-sdk+alibabacloud-sdk+aliyun-log-python-sdk+darabonba-java-generator+aliyun-oss-python-sdk+aliyun-oss-php-sdk+darabonba+aliyun-specs+aliyun-log-android-sdk+alibabacloud-opensearch-sdk+aliyun_assist_client+aliyun-odps-jdbc+alibabacloud-resourcify-cli+alibabacloud-python-sdk+oss-browser+openapi-sdk-php-client+alibabacloud-microservice-demo+aliyun-log-dotnetcore-sdk+aliyun-oss-java-sdk+aliyun-odps-python-sdk+alibabacloud-ecs-easy-sdk+aliyun-tablestore-go-sdk+alibabacloud-cpp-sdk+openapi-sdk-php+fc-docker+ossutil+aliyun-log-flume+gm-jsse+alibabacloud-secretsmanager-client-java+alibabacloud-oss-sdk+aliyun-oss-ios-sdk+aliyun-oss-android-sdk+aliyun-oss-csharp-sdk+fc-nodejs-sdk+aliyun-oss-go-sdk+aliyun-cms-grafana+dro-sfm,6912,1495,887,4014,335,150,4195,aliyun,""
GSA,digitalgov.gov+open-gsa-redesign+datagov-deploy+calc+ficam-playbooks+resources.data.gov+project-open-data-dashboard+sam-styles+data+sam-design-system+datagov-ssb+ckanext-datagovtheme+touchpoints+fedramp-automation+piv-guides+fpki-guides+ai-experience-sharing-platform+eks-brokerpak+sam-prototypes+catalog-app+sam-ui-elements+plainlanguage.gov+code-gov-front-end+datagov-ckan-multi+datagov-compliance+uswds-sf-lightning-community+Adjudications+grace-logging+MD-Automated-Text-Analysis+corps.digital.gov+digitalgov-usability+https+govt-urls+CIW+piv-conformance+accessibility-for-teams+dotgov-home+datagov-load-testing+Suitability,10915,2072,1896,5242,771,150,6176,GSA,""
ConsenSys,quorum+teku+tessera+ethereum-developer-tools-list+quorum-dev-quickstart+quorum-acceptance-tests+doc.goquorum+doc.tessera+web3signer+orchestrate-node+web3js-eea+quorum-examples+PEEPS+doc.teku+ethsigner+discovery+doc.orion+scribble+gnark+doc.ethsigner+qubernetes+qbft-tests+mythril+surya+UniversalToken+solc-typed-ast+web3js-quorum+gurvy+cakeshop+gnark-crypto+quorum-wizard+eth2.0-dafny+jblst+orion+quorum-azure+quorum-profiling+vscode-solidity-auditor+quorum-kubernetes+quorum-reporting+gpact+deposit-sc-dafny+signers+quorum-security-plugin-enterprise+smart-contract-best-practices+permissioning-smart-contracts,8049,3237,1141,2954,545,150,3126,ConsenSys,""
zulip,zulip+zulip-terminal+zulip-mobile+python-zulip-api+docker-zulip+zulip-archive+zulip-desktop+zulipbot+github-actions-zulip,16417,11724,1907,1930,764,149,2022,zulip,""
JuliaLang,www.julialang.org+Pkg.jl+Downloads.jl+SuiteSparse.jl+PackageCompiler.jl+TOML.jl+Tokenize.jl+IJulia.jl+Compat.jl+Statistics.jl+BumpStdlibs.jl+BugReporting.jl+NetworkOptions.jl+PkgDev.jl+juliaup,5537,2438,462,2261,333,149,2304,JuliaLang,""
ory,kratos+hydra+k8s+oathkeeper+keto+fosite+x+web+docs+sdk+meta+docusaurus-template+dockertest+cli+hydra-maester+oathkeeper-maester+kratos-selfservice-ui-node+kratos-selfservice-ui-react-native+closed-reference-notifier+platform+kratos-client-java+kratos-client-go,9174,4277,1140,3187,450,149,3307,ory,""
micronaut-projects,micronaut-core+micronaut-starter+micronaut-coherence+micronaut-servlet+micronaut-aws+micronaut-security+micronaut-test+micronaut-oracle-cloud+micronaut-gradle-plugin+micronaut-kafka+micronaut-redis+micronaut-sql+micronaut-kubernetes+micronaut-guides+micronaut-openapi+micronaut-cache+micronaut-micrometer+micronaut-jms+micronaut-data+static-website+micronaut-jaxrs+micronaut-nats+micronaut-grpc+micronaut-kotlin+micronaut-discovery-client+micronaut-docs+micronaut-gcp+micronaut-rabbitmq+micronaut-guides-poc+micronaut-views+micronaut-mqtt+micronaut-r2dbc+micronaut-maven-plugin+micronaut-pulsar+micronaut-azure+micronaut-project-template+micronaut-elasticsearch+micronaut-build+micronaut-jackson-xml+micronaut-mongodb+micronaut-liquibase+micronaut-hibernate-validator+micronaut-starter-ui+micronaut-flyway+micronaut-picocli+micronaut-spring+micronaut-problem-json+micronaut-acme+micronaut-groovy+micronaut-graphql+micronaut-reactor+micronaut-cassandra,16769,3830,2248,8704,999,149,9692,micronaut-projects,""
ruby,rbs+www.ruby-lang.org+spec+irb+openssl+reline+setup-ruby+net-http+psych+rexml+uri+racc+csv+gem_rbs_collection+debug+fiddle+rss+optparse+net-imap+set+ostruct+strscan+rdoc+ruby-infra-recipe+rake+pathname+ruby2_keywords+webrick+ruby-docker-images+b.r-l.o+logger+bigdecimal+benchmark+date+tk+digest+mathn+power_assert+typeprof+resolv+curses,4714,2477,699,1212,270,149,1268,ruby,""
apache,kafka+kafka-site,6877,3524,2171,1165,1235,149,1182,Apache Kafka,kafka.apache.org
guardian,frontend+dotcom-rendering+source+grid+amigo+libs+consent-management-platform+types+riff-raff+support-dotcom-components+recommendations+prism+security-hq+tagmanager+subscriptions-frontend+cloudwatch-logs-management+typerighter+recipes+story-packages+facia-scala-client+image-rendering+ssm-scala+login.gutools+support-admin-console+gu-who+configs+simple-configuration+scrooge-extras+invoicing-api+pkgu+strap+uk-coronavirus-data-alerts+sbt-riffraff-artifact+thrashers+kinesis-logback-appender+elasticsearch-node-rotation+ophan-housekeeper+toolargetool+rcs-poller-lambda,15054,5252,2096,6125,102,148,7604,The Guardian,theguardian.com
Automattic,jetpack,16296,7336,1321,5632,545,147,7094,Automattic Jetpack,jetpack.com
yugabyte,yugabyte-db+charts+yb-sample-apps+tpcc+yugabyte-db-thirdparty+yb-tools+yugabyte-operator+cassandra-cpp-driver,9664,5393,526,1858,1866,147,1879,yugabyte,""
antvis,G2Plot+G2+G6+Graphin+g+X6+gatsby-theme-antv+AVA+L7+scale+layout+algorithm+component+thumbnails+coord+util+data-set+F2+F6+F2Native+L7-boundary+my-f2+L7-react,12502,4869,1036,4760,1641,147,4956,antvis,""
fga-eps-mds,2020.2-Violeta-Documentacao+2020.2-CheeryUP-FrontEnd+EPS-2020-2-G2+2020.2-CheeryUP+EPS-2020-2-G3+2020.2-Projeto-Kokama-Traducao+2020.2-Anunbis+2020.2-Violeta-Desenvolvimento+2020-2-SiGeD+2020-2-G4+MDS-2020-2-G7+MDS-2020-2-G9+MDS-2020-2-G6+2020.2-Projeto-Kokama-Wiki+MDS-2020-2-G5+2020.2-Eccoar+2020.2-Lend.it+2020.2-Hortum-Mobile+PullBot+2020.2-e-Vacina-Backend+2020.2-Hortum+EPS-2020-2-G1+2020.2-e-Vacina-Frontend+2020.2-Projeto-Kokama-Usuario+MDS-2020-2-G2+EPS-2020-2-G7+MDS-2020-2-G3+MDS-2020-2-G1+A-Disciplina,9395,1861,924,4503,1508,147,5102,fga-eps-mds,""
apache,camel,4738,608,1486,2551,915,147,2644,Apache Camel,camel.apache.org
apache,superset,15530,10248,3725,2018,2136,146,2162,apache/superset,""
Azure,azure-cli,12274,9143,808,859,1371,146,952,Azure/azure-cli,""
project-chip,connectedhomeip+zap,16322,11220,1613,2403,987,146,2502,project-chip,""
cerner,fhir.cerner.com+terra-core+terra-framework+terra-toolkit+terra-application+terra-clinical+terra-dev-site+terra-graphs+terra-ui+cucumber-forge-report-generator+terra-toolkit-boneyard+f-twelve+cerner_splunk+common-kafka+cucumber-forge-desktop+terra-docker+clara-rules+cds-services-tutorial,7810,3119,565,3358,347,146,3779,cerner,""
CodeTrophs,FaceID+MarchCode+Frontend+Backend+MakeFirstPR+AI-Interview-Test,1680,584,383,595,85,146,628,CodeTrophs,""
hackforla,website+food-oasis+VRMS+expunge-assist+311-data+ballotnav+lucky-parking+record-clearance+data-science+tdm-calculator+product-management+engineering+HomeUniteUs+civic-opportunity+YouthJusticeNav+access-the-data+ops+incubator+governance+marketing+tdm-calculator-landing+climate-project+product-managment+admin,9639,5132,825,1893,1649,146,2033,hackforla,""
hashicorp,consul+consul-helm+consul-k8s,11576,5923,1020,3766,365,145,4268,Consul,consul.io
mendix,docs+cf-mendix-buildpack+native-template+docker-mendix-buildpack+libgit2sharp+CommunityCommons,5444,1623,649,2608,31,145,3141,mendix,""
msys2,MINGW-packages+msys2-runtime+MSYS2-packages+msys2.github.io+setup-msys2+msys2-autobuild+msys2-launcher+msys2-installer+MSYS2-keyring+msys2-web+CLANG-packages+msys2-texlive+msys2-pacman,9356,5352,1364,2179,446,145,2194,msys2,""
DotOS,android_frameworks_base+android_vendor_dot+official_devices+manifest,636,53,56,509,16,145,511,DotOS,""
jupyter,notebook+docker-stacks+nbconvert+nbgrader+enterprise_gateway+jupyter_client+jupyter.github.io+terminado+nbformat+qtconsole+jupyter-packaging+jupyter+accessibility+jupyter_console+kernel_gateway+nbdime+governance+jupyter_core+jupyter-sphinx+nbclient+telemetry+enhancement-proposals,5319,3877,444,503,487,145,511,jupyter,""
hzi-braunschweig,SORMAS-Project+SORMAS-Docker+SORMAS-Angular+SORMAS-Stats+SORMAS-Glossary+SORMAS-data-generator,19562,6592,957,9924,1464,144,10549,hzi-braunschweig,""
doctrine,orm+dbal+DoctrineBundle+mongodb-odm+persistence+migrations+rst-parser+annotations+cache+DoctrineMigrationsBundle+doctrine-website+coding-standard+DoctrineORMModule+collections+common+DoctrineMongoDBBundle+DoctrineFixturesBundle+DoctrinePHPCRBundle+event-manager+deprecations+DoctrineModule+data-fixtures+doctrine-laminas-hydrator+skeleton-mapper+instantiator+inflector,6989,5013,746,706,404,144,826,doctrine,""
open-policy-agent,opa+gatekeeper+conftest+gatekeeper-library+kube-mgmt+contrib+npm-opa-wasm+frameworks+cert-controller+opa-idea-plugin+vscode-opa+opa-docker-authz+opa-envoy-plugin+library+example-api-authz-go+client-python+golang-opa-wasm,7618,4645,1329,681,920,144,724,OPA,openpolicyagent.org
zowe,docs-site+zowe-install-packaging+api-layer+community+zowe-cli+vscode-extension-for-zowe+imperative+zowe.github.io+zss+zowe-dockerfiles+jobs+zowe-cli-db2-plugin+zowe-common-c+zowe-cli-ftp-plugin+zebra+vscode-extension-for-cics+zowe-cli-ims-plugin+zowe-client-python-sdk+zowe-dependency-scan-pipeline+zowe-client-java-sdk+launcher+zowe-cli-scs-plugin+zowe-cli-version-controller+common-java+zowe-container-sample+zowe-cli-standalone-package,12745,4215,2429,4732,1290,144,5786,Zowe,zowe.org
near,nearcore+docs+near-api-js+near-wallet+near-sdk-rs+NEPs+near-explorer+near-cli+create-near-app+near-sdk-as+rainbow-bridge+near-evm+core-contracts+near-indexer-for-explorer+rainbow-bridge-frontend+near-contract-helper+rainbow-token-connector+near-eth-rpc+borsh-rs+borsh-js+near-web3-provider+nearup+near-indexer-for-wallet+devrel+eth-connector+multisig-tool+account-lookup+near-redpacket+near-linkdrop+near-ledger-js+rainbow-bridge-client+near-memory-tracker+sdk-docs,17666,8099,1441,5406,1257,144,6869,near,""
unicef,publicgoods-candidates+iogt+iogt-pwa+atrium+publicgoods-scripts+bounties+juniper-portfolio+publicgoods-toolkit+inventory+publicgoods-website,4093,1345,663,1576,255,143,1830,unicef,""
webpack,webpack.js.org+webpack+webpack-dev-server+webpack-cli+webpack-dev-middleware+schema-utils+enhanced-resolve+watchpack+webpack-sources+loader-runner+tapable,15623,8396,1328,4116,905,143,4994,webpack,github.com/webpack
